organismQuantity	eventID	basisOfRecord	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	verbatimIdentification	scientificName	scientificNameID	taxonRank	occurrenceID
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda					superkingdom:Eukaryota:100.0;phylum:Arthropoda:100.0;class:NA:100.0;order:NA:100.0;family:NA:100.0;genus:NA:100.0;species:Arthropoda_environmental_sample:100.0	Arthropoda	urn:lsid:marinespecies.org:taxname:1065	phylum	asv.183_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.184_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Cryptophyta	Cryptophyta incertae sedis		Katablepharidaceae	Leucocryptos	superkingdom:Eukaryota:100.0;phylum:NA:100.0;class:Cryptophyceae:100.0;order:Kathablepharidacea:100.0;family:Katablepharidaceae:100.0;genus:Leucocryptos:100.0;species:Leucocryptos_marina:100.0	Leucocryptos marina	urn:lsid:marinespecies.org:taxname:119077	species	asv.185_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.186_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.187_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Chondrus	superkingdom:Eukaryota:100.00000000000001;phylum:Rhodophyta:100.00000000000001;class:Florideophyceae:100.00000000000001;order:Gigartinales:100.00000000000001;family:Gigartinaceae:99.00000000000001;genus:Chondrus:99.00000000000001;species:Chondrus_crispus:99.00000000000001	Chondrus crispus	urn:lsid:marinespecies.org:taxname:145625	species	asv.188_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.189_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.190_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.191_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.192_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Lithodesmiales	Lithodesmiaceae	Lithodesmium	superkingdom:Eukaryota:100.0;phylum:Bacillariophyta:100.0;class:Mediophyceae:100.0;order:Lithodesmiales:100.0;family:Lithodesmiaceae:100.0;genus:Lithodesmium:100.0;species:Lithodesmium_undulatum:100.0	Lithodesmium undulatum	urn:lsid:marinespecies.org:taxname:149322	species	asv.193_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Hydridae	Hydra	superkingdom:Eukaryota:100.0;phylum:Cnidaria:100.0;class:Hydrozoa:100.0;order:Anthoathecata:100.0;family:Hydridae:100.0;genus:Hydra:100.0;species:Hydra_robusta:100.0	Hydra robusta	urn:lsid:marinespecies.org:taxname:290151	species	asv.194_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.195_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Padina	superkingdom:Eukaryota:100.0;phylum:NA:100.0;class:Phaeophyceae:100.0;order:Dictyotales:100.0;family:Dictyotaceae:100.0;genus:Padina:100.0;species:Padina_boergesenii:100.0	Padina boergesenii	urn:lsid:marinespecies.org:taxname:145382	species	asv.196_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.197_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:100.0;phylum:Rhodophyta:51.5;class:Florideophyceae:51.5;order:Ceramiales:51.5;family:Rhodomelaceae:51.5;genus:Palisada:51.5;species:Palisada_sp.:51.5	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.198_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Mollusca	Gastropoda	Lepetellida	Haliotidae	Haliotis	superkingdom:Eukaryota:100.00000000000009;phylum:Mollusca:100.00000000000009;class:Gastropoda:100.00000000000009;order:Lepetellida:100.00000000000009;family:Haliotidae:100.00000000000009;genus:Haliotis:100.00000000000009;species:Haliotis_virginea:100.00000000000009	Haliotis virginea	urn:lsid:marinespecies.org:taxname:445425	species	asv.199_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Electridae	Electra	superkingdom:Eukaryota:100.0;phylum:Bryozoa:100.0;class:Gymnolaemata:100.0;order:Cheilostomatida:100.0;family:Electridae:100.0;genus:Electra:100.0;species:Electra_sp._LM-2010:100.0	Electra	urn:lsid:marinespecies.org:taxname:110904	genus	asv.200_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Mollusca	Gastropoda	Littorinimorpha	Cassidae	Casmaria	superkingdom:Eukaryota:99.99999999999999;phylum:Mollusca:98.99999999999997;class:Gastropoda:98.99999999999997;order:Littorinimorpha:88.33333333333331;family:Cassidae:88.33333333333331;genus:Casmaria:88.33333333333331;species:Casmaria_sp._AF-2013:88.33333333333331	Casmaria	urn:lsid:marinespecies.org:taxname:205551	genus	asv.201_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.202_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:99.99999999999999;phylum:Cnidaria:77.68749999999997;class:Staurozoa:77.68749999999997;order:Stauromedusae:77.68749999999997;family:Haliclystidae:77.68749999999997;genus:Manania:77.68749999999997;species:Manania_gwilliami:77.68749999999997	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.203_W-8-singleplex
5	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Chromista	Ochrophyta	Raphidophyceae	Chattonellales	Vacuolariaceae	Gonyostomum	superkingdom:Eukaryota:100.0;phylum:NA:50.0;class:Raphidophyceae:100.0;order:Chattonellales:100.0;family:Vacuolariaceae:100.0;genus:Gonyostomum:100.0;species:Gonyostomum_semen:100.0	Gonyostomum semen	urn:lsid:marinespecies.org:taxname:375674	species	asv.204_W-8-multi-tot
5	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.205_W-8-multi-tot
5	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda	Hexapoda				superkingdom:Eukaryota:100.0;phylum:Arthropoda:100.0;class:Collembola:100.0;order:Symphypleona:100.0;family:Sminthurididae:100.0;genus:Sminthurides:100.0;species:Sminthurides_hyogramme:100.0	Collembola	urn:lsid:marinespecies.org:taxname:118086	subclass	asv.206_W-8-multi-tot
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Porifera	Demospongiae	Suberitida	Halichondriidae	Halichondria	superkingdom:Eukaryota:99.99999999999999;phylum:Porifera:99.99999999999999;class:Demospongiae:99.99999999999999;order:Suberitida:99.70714285714284;family:Halichondriidae:99.70714285714284;genus:Halichondria:99.70714285714284;species:Halichondria_panicea:98.53141074611662	Halichondria panicea	urn:lsid:marinespecies.org:taxname:132627	species	asv.424_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:88.33333333333333;phylum:Mollusca:66.33333333333333;class:Gastropoda:66.33333333333333;order:Neogastropoda:45.5;family:Nassariidae:45.5;genus:Nassarius:45.5;species:Nassarius_globosus:33.166666666666664	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.425_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:100.0;phylum:Arthropoda:67.875;class:Malacostraca:67.875;order:Decapoda:67.875;family:Portunidae:67.875;genus:Podophthalmus:47.25;species:Podophthalmus_nacreus:47.25	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.426_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:100.0;phylum:Rhodophyta:49.75000000000003;class:Florideophyceae:49.75000000000003;order:Nemaliales:37.96666666666668;family:Peronosporaceae:27.69473684210528;genus:Phytophthora:27.69473684210528;species:Ganonema_farinosum:21.40000000000001	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.427_W-8-singleplex
5	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:87.16666666666666;phylum:Bacillariophyta:57.533333333333324;class:Coscinodiscophyceae:57.533333333333324;order:Stephanodiscales:57.533333333333324;family:Stephanodiscaceae:57.533333333333324;genus:Cyclotella:57.533333333333324;species:Cyclotella_sp._MBTD-CMFRI-S080:57.533333333333324	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.428_W-8-singleplex
5	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.429_W-8-multi-tot
5	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.430_W-8-multi-tot
5	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda	Malacostraca	Decapoda	Carcinidae	Carcinus	superkingdom:Eukaryota:99.99999999999999;phylum:Arthropoda:99.99999999999999;class:Malacostraca:99.99999999999999;order:Decapoda:99.99999999999999;family:Carcinidae:99.99999999999999;genus:Carcinus:99.99999999999999;species:Carcinus_maenas:99.99999999999999	Carcinus maenas	urn:lsid:marinespecies.org:taxname:107381	species	asv.49_W-8-multi-tot
5	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda	Copepoda	Harpacticoida	Tachidiidae	Microarthridion	superkingdom:Eukaryota:100.0;phylum:Arthropoda:100.0;class:Hexanauplia:100.0;order:Harpacticoida:100.0;family:Tachidiidae:100.0;genus:Microarthridion:100.0;species:Microarthridion_fallax:100.0	Microarthridion fallax	urn:lsid:marinespecies.org:taxname:116497	species	asv.54_W-8-multi-tot
4	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.207_W-8-singleplex
4	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.208_W-8-singleplex
4	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Annelida	Polychaeta	Spionida	Spionidae	Polydora	superkingdom:Eukaryota:100.00000000000001;phylum:Annelida:100.00000000000001;class:Polychaeta:100.00000000000001;order:Spionida:100.00000000000001;family:Spionidae:100.00000000000001;genus:Polydora:100.00000000000001;species:Polydora_cornuta:100.00000000000001	Polydora cornuta	urn:lsid:marinespecies.org:taxname:131143	species	asv.209_W-8-singleplex
4	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Annelida	Polychaeta	Spionida	Spionidae	Polydora	superkingdom:Eukaryota:99.99999999999999;phylum:Annelida:99.99999999999999;class:Polychaeta:99.99999999999999;order:Spionida:99.99999999999999;family:Spionidae:99.99999999999999;genus:Polydora:99.99999999999999;species:Polydora_websteri:99.99999999999999	Polydora websteri	urn:lsid:marinespecies.org:taxname:153847	species	asv.210_W-8-singleplex
4	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:100.0;phylum:Bacillariophyta:69.99999999999999;class:Coscinodiscophyceae:69.99999999999999;order:Stephanodiscales:69.99999999999999;family:Stephanodiscaceae:69.99999999999999;genus:Cyclotella:69.99999999999999;species:Peyssonnelia_sp._1_indica:30.000000000000014	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.211_W-8-singleplex
4	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Annelida	Polychaeta	Terebellida	Cirratulidae	Dodecaceria	superkingdom:Eukaryota:100.0;phylum:Annelida:100.0;class:Polychaeta:100.0;order:Terebellida:100.0;family:Cirratulidae:100.0;genus:Dodecaceria:100.0;species:Dodecaceria_concharum:100.0	Dodecaceria concharum	urn:lsid:marinespecies.org:taxname:129967	species	asv.212_W-8-singleplex
4	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda	Hexapoda	Hymenoptera			superkingdom:Eukaryota:100.0;phylum:Arthropoda:100.0;class:Insecta:100.0;order:Hymenoptera:100.0;family:Crabronidae:100.0;genus:Tachysphex:100.0;species:Tachysphex_sp._JS1706:100.0	Hymenoptera	urn:lsid:marinespecies.org:taxname:151155	order	asv.213_W-8-singleplex
4	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.214_W-8-singleplex
4	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Ochrophyta	Phaeophyceae				superkingdom:Eukaryota:100.0;phylum:NA:13.220238095238093;class:Phaeophyceae:100.0;order:Ectocarpales:84.20833333333331;family:Scytosiphonaceae:84.20833333333331;genus:Petalonia:84.20833333333331;species:Petalonia_fascia:66.10119047619047	Phaeophyceae	urn:lsid:marinespecies.org:taxname:830	class	asv.215_W-8-singleplex
4	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.216_W-8-singleplex
4	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda	Hexapoda		Hypogastruridae	Xenylla	superkingdom:Eukaryota:99.99999999999999;phylum:Arthropoda:99.99999999999999;class:Collembola:99.99999999999999;order:Poduromorpha:99.99999999999999;family:Hypogastruridae:99.99999999999999;genus:Xenylla:99.99999999999999;species:Xenylla_welchi:99.99999999999999	Xenylla	urn:lsid:marinespecies.org:taxname:426351	genus	asv.217_W-8-singleplex
4	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	superkingdom:Eukaryota:99.99999999999999;phylum:Oomycota:99.99999999999999;class:NA:33.33333333333333;order:Peronosporales:99.99999999999999;family:Peronosporaceae:99.99999999999999;genus:Phytophthora:99.99999999999999;species:Phytophthora_sp.:99.99999999999999	Phytophthora	urn:lsid:marinespecies.org:taxname:1457131	genus	asv.218_W-8-singleplex
4	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	Hypereteone	superkingdom:Eukaryota:100.0;phylum:Annelida:100.0;class:Polychaeta:100.0;order:Phyllodocida:100.0;family:Phyllodocidae:100.0;genus:Hypereteone:100.0;species:Hypereteone_heteropoda:100.0	Hypereteone heteropoda	urn:lsid:marinespecies.org:taxname:333652	species	asv.219_W-8-singleplex
4	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Protozoa	Amoebozoa	Discosea	Vannellida	Vannellidae	Vannella	superkingdom:Eukaryota:99.99999999999999;phylum:Discosea:99.99999999999999;class:Flabellinia:99.99999999999999;order:NA:15.573809523809517;family:Vannellidae:99.99999999999999;genus:Vannella:99.99999999999999;species:Vannella_simplex:78.78571428571426	Vannella	urn:lsid:marinespecies.org:taxname:120566	genus	asv.220_W-8-singleplex
